	index	station	date	prcp	tobs	station_clean	name	latitude	longitude	elevation
7531	7531	USC00514830	2017-04-22	0.7	74	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7533	7533	USC00514830	2017-04-25	0.0	77	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7534	7534	USC00514830	2017-04-26	0.14	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7535	7535	USC00514830	2017-04-27	0.02	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7536	7536	USC00514830	2017-04-28	0.09	77	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7537	7537	USC00514830	2017-04-29	0.95	71	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7538	7538	USC00514830	2017-04-30	1.17	63	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7539	7539	USC00514830	2017-05-01	0.03	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7540	7540	USC00514830	2017-05-02	0.01	76	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7541	7541	USC00514830	2017-05-03	0.01	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7542	7542	USC00514830	2017-05-04	0.08	77	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7543	7543	USC00514830	2017-05-05	0.28	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7544	7544	USC00514830	2017-05-06	0.06	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7545	7545	USC00514830	2017-05-08	0.95	73	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7546	7546	USC00514830	2017-05-09	0.52	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7547	7547	USC00514830	2017-05-10	0.0	76	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7550	7550	USC00514830	2017-05-16	0.05	77	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7551	7551	USC00514830	2017-05-17	0.0	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7552	7552	USC00514830	2017-05-18	0.16	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7553	7553	USC00514830	2017-05-19	0.01	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7554	7554	USC00514830	2017-05-20	0.01	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7556	7556	USC00514830	2017-05-23	0.11	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7557	7557	USC00514830	2017-05-24	0.1	76	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7558	7558	USC00514830	2017-05-25	0.07	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7559	7559	USC00514830	2017-05-26	0.0	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7560	7560	USC00514830	2017-05-27	0.0	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7561	7561	USC00514830	2017-05-28	0.02	77	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7562	7562	USC00514830	2017-05-29	0.0	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7563	7563	USC00514830	2017-05-30	0.04	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7564	7564	USC00514830	2017-05-31	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7565	7565	USC00514830	2017-06-01	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7566	7566	USC00514830	2017-06-02	0.15	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7567	7567	USC00514830	2017-06-03	0.16	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7568	7568	USC00514830	2017-06-04	0.05	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7569	7569	USC00514830	2017-06-05	0.02	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7570	7570	USC00514830	2017-06-06	0.0	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7571	7571	USC00514830	2017-06-07	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7572	7572	USC00514830	2017-06-08	0.01	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7573	7573	USC00514830	2017-06-09	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7574	7574	USC00514830	2017-06-10	0.53	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7575	7575	USC00514830	2017-06-11	0.14	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7576	7576	USC00514830	2017-06-12	0.35	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7577	7577	USC00514830	2017-06-13	0.1	75	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7578	7578	USC00514830	2017-06-14	0.21	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7579	7579	USC00514830	2017-06-15	0.3	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7580	7580	USC00514830	2017-06-16	0.02	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7581	7581	USC00514830	2017-06-17	0.02	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7582	7582	USC00514830	2017-06-18	0.18	77	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7583	7583	USC00514830	2017-06-19	0.19	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7584	7584	USC00514830	2017-06-20	0.17	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7588	7588	USC00514830	2017-06-30	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7592	7592	USC00514830	2017-07-08	0.06	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7593	7593	USC00514830	2017-07-09	0.0	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7594	7594	USC00514830	2017-07-10	0.0	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7595	7595	USC00514830	2017-07-11	0.0	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7596	7596	USC00514830	2017-07-12	0.02	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7597	7597	USC00514830	2017-07-13	0.3	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7598	7598	USC00514830	2017-07-14	0.0	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7599	7599	USC00514830	2017-07-15	0.01	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7600	7600	USC00514830	2017-07-16	0.12	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7601	7601	USC00514830	2017-07-17	0.16	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7602	7602	USC00514830	2017-07-18	0.0	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7603	7603	USC00514830	2017-07-19	0.09	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7604	7604	USC00514830	2017-07-20	0.0	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7605	7605	USC00514830	2017-07-21	0.0	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7606	7606	USC00514830	2017-07-22	0.12	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7607	7607	USC00514830	2017-07-23	0.07	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7608	7608	USC00514830	2017-07-24	1.19	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7609	7609	USC00514830	2017-07-25	0.12	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7610	7610	USC00514830	2017-07-26	0.02	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7611	7611	USC00514830	2017-07-27	0.0	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7612	7612	USC00514830	2017-07-28	0.14	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7613	7613	USC00514830	2017-07-29	0.02	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7615	7615	USC00514830	2017-08-01	0.12	74	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7616	7616	USC00514830	2017-08-02	0.05	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7617	7617	USC00514830	2017-08-03	0.01	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7618	7618	USC00514830	2017-08-04	0.04	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7619	7619	USC00514830	2017-08-06	0.0	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7620	7620	USC00514830	2017-08-07	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7621	7621	USC00514830	2017-08-08	0.1	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7622	7622	USC00514830	2017-08-09	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7623	7623	USC00514830	2017-08-10	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7624	7624	USC00514830	2017-08-11	0.0	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7626	7626	USC00514830	2017-08-14	0.01	81	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7627	7627	USC00514830	2017-08-15	0.0	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7628	7628	USC00514830	2017-08-16	0.0	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7629	7629	USC00514830	2017-08-17	0.0	78	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7630	7630	USC00514830	2017-08-18	0.0	77	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7631	7631	USC00514830	2017-08-19	0.0	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7632	7632	USC00514830	2017-08-20	0.01	80	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7633	7633	USC00514830	2017-08-21	0.02	79	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7634	7634	USC00514830	2017-08-23	0.0	82	USC00514830	KUALOA RANCH HEADQUARTERS 886.9, HI US	21.5213	-157.8374	7.0
7636	7636	USC00517948	2010-05-04	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7637	7637	USC00517948	2010-05-05	0.02	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7638	7638	USC00517948	2010-05-06	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7639	7639	USC00517948	2010-05-07	0.08	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7640	7640	USC00517948	2010-05-10	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7641	7641	USC00517948	2010-05-11	0.0	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7642	7642	USC00517948	2010-05-12	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7644	7644	USC00517948	2010-05-14	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7646	7646	USC00517948	2010-05-18	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7647	7647	USC00517948	2010-05-19	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7648	7648	USC00517948	2010-05-20	0.02	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7649	7649	USC00517948	2010-05-21	0.03	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7650	7650	USC00517948	2010-05-25	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7651	7651	USC00517948	2010-05-26	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7652	7652	USC00517948	2010-05-27	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7653	7653	USC00517948	2010-05-28	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7654	7654	USC00517948	2010-06-01	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7655	7655	USC00517948	2010-06-02	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7656	7656	USC00517948	2010-06-03	0.14	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7657	7657	USC00517948	2010-06-04	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7658	7658	USC00517948	2010-06-07	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7659	7659	USC00517948	2010-06-08	0.0	79	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7660	7660	USC00517948	2010-06-09	0.0	79	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7661	7661	USC00517948	2010-06-10	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7662	7662	USC00517948	2010-06-15	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7663	7663	USC00517948	2010-06-16	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7664	7664	USC00517948	2010-06-17	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7665	7665	USC00517948	2010-06-18	0.05	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7666	7666	USC00517948	2010-06-21	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7667	7667	USC00517948	2010-06-22	0.02	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7668	7668	USC00517948	2010-06-23	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7669	7669	USC00517948	2010-06-24	0.02	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7670	7670	USC00517948	2010-06-25	0.1	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7671	7671	USC00517948	2010-06-28	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7672	7672	USC00517948	2010-06-29	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7673	7673	USC00517948	2010-06-30	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7674	7674	USC00517948	2010-07-01	0.0	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7675	7675	USC00517948	2010-07-02	0.02	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7677	7677	USC00517948	2010-07-07	0.03	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7678	7678	USC00517948	2010-07-08	0.05	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7679	7679	USC00517948	2010-07-09	0.08	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7680	7680	USC00517948	2010-07-14	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7681	7681	USC00517948	2010-07-15	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7682	7682	USC00517948	2010-07-16	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7683	7683	USC00517948	2010-07-19	0.0	72	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7684	7684	USC00517948	2010-07-20	0.07	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7685	7685	USC00517948	2010-07-21	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7686	7686	USC00517948	2010-07-22	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7687	7687	USC00517948	2010-07-23	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7688	7688	USC00517948	2010-08-02	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7689	7689	USC00517948	2010-08-03	0.23	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7690	7690	USC00517948	2010-08-04	0.04	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7691	7691	USC00517948	2010-08-05	0.09	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7692	7692	USC00517948	2010-08-06	0.02	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7693	7693	USC00517948	2010-08-09	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7694	7694	USC00517948	2010-08-10	0.0	79	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7695	7695	USC00517948	2010-08-11	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7696	7696	USC00517948	2010-08-12	0.05	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7697	7697	USC00517948	2010-08-13	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7698	7698	USC00517948	2010-08-16	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7699	7699	USC00517948	2010-08-17	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7700	7700	USC00517948	2010-08-18	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7701	7701	USC00517948	2010-08-19	0.0	79	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7702	7702	USC00517948	2010-08-23	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7703	7703	USC00517948	2010-08-24	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7704	7704	USC00517948	2010-08-25	0.04	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7705	7705	USC00517948	2010-08-26	0.04	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7706	7706	USC00517948	2010-08-27	0.06	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7707	7707	USC00517948	2010-08-30	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7708	7708	USC00517948	2010-08-31	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7709	7709	USC00517948	2010-09-01	0.0	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7710	7710	USC00517948	2010-09-02	0.05	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7711	7711	USC00517948	2010-09-03	0.08	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7712	7712	USC00517948	2010-09-07	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7713	7713	USC00517948	2010-09-08	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7714	7714	USC00517948	2010-09-09	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7715	7715	USC00517948	2010-09-10	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7716	7716	USC00517948	2010-09-13	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7717	7717	USC00517948	2010-09-14	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7718	7718	USC00517948	2010-09-15	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7719	7719	USC00517948	2010-09-16	0.02	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7720	7720	USC00517948	2010-09-17	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7721	7721	USC00517948	2010-09-20	0.01	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7722	7722	USC00517948	2010-09-21	0.26	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7723	7723	USC00517948	2010-09-22	0.04	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7724	7724	USC00517948	2010-09-23	0.01	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7725	7725	USC00517948	2010-09-24	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7726	7726	USC00517948	2010-09-27	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7727	7727	USC00517948	2010-09-28	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7728	7728	USC00517948	2010-10-04	0.01	71	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7729	7729	USC00517948	2010-10-05	0.0	80	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7730	7730	USC00517948	2010-10-06	0.0	79	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7731	7731	USC00517948	2010-10-07	0.0	80	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7732	7732	USC00517948	2010-10-08	0.0	80	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7733	7733	USC00517948	2010-10-12	0.04	80	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7734	7734	USC00517948	2010-10-13	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7735	7735	USC00517948	2010-10-14	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7736	7736	USC00517948	2010-10-15	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7737	7737	USC00517948	2010-10-18	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7738	7738	USC00517948	2010-10-19	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7739	7739	USC00517948	2010-10-20	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7740	7740	USC00517948	2010-10-21	0.0	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7741	7741	USC00517948	2010-10-22	0.0	72	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7742	7742	USC00517948	2010-10-25	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7743	7743	USC00517948	2010-10-26	0.03	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7744	7744	USC00517948	2010-10-27	0.0	77	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7745	7745	USC00517948	2010-10-28	0.0	78	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7746	7746	USC00517948	2010-10-29	0.0	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7749	7749	USC00517948	2010-11-04	0.0	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7750	7750	USC00517948	2010-11-05	0.0	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7751	7751	USC00517948	2010-11-08	0.0	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7752	7752	USC00517948	2010-11-09	0.01	72	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7753	7753	USC00517948	2010-11-10	0.04	72	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7754	7754	USC00517948	2010-11-12	0.0	76	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7756	7756	USC00517948	2010-11-16	0.02	74	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7757	7757	USC00517948	2010-11-17	0.0	70	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7758	7758	USC00517948	2010-11-18	0.0	72	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7759	7759	USC00517948	2010-11-19	0.35	70	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7760	7760	USC00517948	2010-11-22	0.0	68	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7761	7761	USC00517948	2010-11-23	0.0	71	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7762	7762	USC00517948	2010-11-24	0.01	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7763	7763	USC00517948	2010-11-29	0.0	71	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7764	7764	USC00517948	2010-11-30	0.23	73	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7765	7765	USC00517948	2010-12-01	0.7	72	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
7766	7766	USC00517948	2010-12-02	0.26	75	USC00517948	PEARL CITY, HI US	21.3934	-157.9751	11.9
